ID,Name,Reference,DOI,Year,Journal,Kingdom,Genus,Species,MX State,Location,SMILES,SlogP,TPSA,ExactMW,NumRotatableBonds,NumHBD,NumHBA,Original database
FQNP349,Cyclolaudenyl Acetate,J Nat Prod 2001;64 (7):953-955,10.1021/np0100744,2001,Journal of Natural Products,Plant,Tillandsia,Tillandsia fasciculata,Quintana Roo,El Eden,C=C(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@]2(C)C3CCC4C(C)(C)[C@@H](OC(C)=O)CC[C@@]45C[C@@]35CC[C@]12C,8.9857,26.3,482.412381,6,0,2,BIOFACQUIM
FQNP35,Xylarinol B,J Nat Prod 2017 80 (1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal of Natural Products,Fungus,Malbranchea,Malbranchea flavorosea,Not specified,Not specified,C[C@H](O)[C@@H](O)C[C@H]1OCc2c(O)cccc21,1.0953,69.92,224.104859,3,3,4,BIOFACQUIM
FQNP350,Propionic acid (9R 10R)-9-acetoxy-8 8-dimethyl-9 10-dihydro-2H 8H-benzo[1 2-b:3 4-b']dipyran-2-one-10-yl ester,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,CCC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(C)=O,2.89,92.04,360.120903,3,0,7,BIOFACQUIM
FQNP351,Isobutyric acid (9R 10R)-9-hydroxy-8 8-dimethyl-9 10-dihydro-2H 8H-benzo[1 2-b:3 4-b']-dipyran-2-one-10-yl ester,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,CC(C)C(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1O,2.5652,85.97,332.1259884,2,1,6,BIOFACQUIM
FQNP352,Quianhucoumarin A,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,C/C=C(/C)C(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1O,2.8754,85.97,344.1259884,2,1,6,BIOFACQUIM
FQNP353,2-methylbut-(2Z)-enoic acid (9R 10R)-10-hydroxy-8 8-dimethyl-9 10-dihydro-2H 8H-benzo[1 2-b:3 4-b']dipyran-2-one-9-yl ester,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,C/C=C(/C)C(=O)O[C@@H]1[C@H](O)c2c(ccc3ccc(=O)oc23)OC1(C)C,2.8754,85.97,344.1259884,2,1,6,BIOFACQUIM
FQNP354,Seravshanin,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,CC(=O)O[C@@H]1[C@H](OC(=O)C(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C,3.136,92.04,374.136553,3,0,7,BIOFACQUIM
FQNP355,Quianhucoumarin D,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(C)=O,2.4999,92.04,346.1052529,2,0,7,BIOFACQUIM
FQNP356,(+)-ciskhellactone,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H](O)[C@H]1O,1.3583,79.9,262.0841235,0,2,5,BIOFACQUIM
FQNP357,Jatamansin,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,C/C=C(/C)C(=O)O[C@@H]1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,3.3845,65.74,328.1310737,2,0,5,BIOFACQUIM
FQNP358,Isobutyric acid (9R)-8 8-dimethyl-9 10-dihydro-2H 8H-benzo[1 2-b:3 4-b']dipyran-2-one-9-yl ester,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,CC(C)C(=O)O[C@@H]1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,3.0743,65.74,316.1310737,2,0,5,BIOFACQUIM
FQNP359,2-methylbut-(2Z)-enoic acid (3R)-5-methoxy-3 4-dihydro-2 2 8-trimethyl-6-oxo-2H 6H-benzo[1 2-b:5 4-b']dipyran-3-yl ester,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,C/C=C(/C)C(=O)O[C@@H]1Cc2c(cc3oc(C)cc(=O)c3c2OC)OC1(C)C,3.70152,74.97,372.1572885,3,0,6,BIOFACQUIM
FQNP36,Massarigenins B,J Nat Prod 2017 80 (1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal of Natural Products,Fungus,Malbranchea,Malbranchea flavorosea,Not specified,Not specified,C=C1OC(=O)[C@]2([C@H](C)CCC(=O)[C@@H]2O)[C@H]1O,-0.2359,83.83,226.0841235,0,2,5,BIOFACQUIM
FQNP360,Isobutyric acid (3R)-5-methoxy-3 4-dihydro-2 2 8-trimethyl-6-oxo-2H 6H-benzo[1 2-b:5 4-b']dipyran-3-yl ester,J Nat Prod 2002;65 (6):828-834,10.1021/np010448t,2002,Journal of Natural Products,Plant,Prionosciadium,Prionosciadium watsoni,San Luis Potosi,Sierra Alvarez,COc1c2c(cc3oc(C)cc(=O)c13)OC(C)(C)[C@H](OC(=O)C(C)C)C2,3.39132,74.97,360.1572885,3,0,6,BIOFACQUIM
FQNP361,Gnaphaliin A,J Nat Prod 2009;72 (6):1061-1064,10.1021/np800746j,2009,Journal of Natural Products,Plant,Gnaphalium,Gnaphalium liebmannii,Estado de Mexico,Texcoco,COc1c(-c2ccccc2)oc2c(OC)c(O)cc(O)c2c1=O,2.8884,89.13,314.0790382,3,2,6,BIOFACQUIM
FQNP362,Gnaphaliin B,J Nat Prod 2009;72 (6):1061-1064,10.1021/np800746j,2009,Journal of Natural Products,Plant,Gnaphalium,Gnaphalium liebmannii,Estado de Mexico,Texcoco,COc1cc(O)c2c(=O)c(O)c(-c3ccccc3)oc2c1OC,2.8884,89.13,314.0790382,3,2,6,BIOFACQUIM
FQNP363,Nidemone,J Nat Prod 2004;67 (2):160-167,10.1021/np030303h,2004,Journal of Natural Products,Plant,Nidema,Nidema boothii,Veracruz,Catemaco,COC1=CC(=O)CC12CCc1cccc(O)c1C2=O,2.0106,63.6,258.0892089,1,1,4,BIOFACQUIM
FQNP364,Aloifol II,J Nat Prod 2004;67 (2):160-167,10.1021/np030303h,2004,Journal of Natural Products,Plant,Nidema,Nidema boothii,Veracruz,Catemaco,COc1cc(CCc2cc(OC)c(O)c(OC)c2)ccc1O,2.9088,68.15,304.1310737,6,2,5,BIOFACQUIM
FQNP367,Ephemeranthoquinone,J Nat Prod 2004;67 (2):160-167,10.1021/np030303h,2004,Journal of Natural Products,Plant,Nidema,Nidema boothii,Veracruz,Catemaco,COC1=CC(=O)C2=C(CCc3cc(O)ccc32)C1=O,1.7741,63.6,256.0735589,1,1,4,BIOFACQUIM
FQNP369,Ephemeranthol B,J Nat Prod 2004;67 (2):160-167,10.1021/np030303h,2004,Journal of Natural Products,Plant,Nidema,Nidema boothii,Veracruz,Catemaco,COc1cc2c(c(OC)c1O)-c1ccc(O)cc1CC2,2.8806,58.92,272.104859,2,2,4,BIOFACQUIM
FQNP37,Massarigenins C,J Nat Prod 2017 80 (1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal of Natural Products,Fungus,Malbranchea,Malbranchea flavorosea,Not specified,Not specified,C=C1OC(=O)[C@]2([C@H](C)C=CC(=O)[C@@H]2O)[C@H]1O,-0.4599,83.83,224.0684735,0,2,5,BIOFACQUIM
FQNP371,Lusianthridin,J Nat Prod 2004;67 (2):160-167,10.1021/np030303h,2004,Journal of Natural Products,Plant,Nidema,Nidema boothii,Veracruz,Catemaco,COc1cc(O)c2c(c1)CCc1cc(O)ccc1-2,2.872,49.69,242.0942943,1,2,3,BIOFACQUIM
FQNP373,Hofmeisterin,J Nat Prod 2005;68 (6):959-962,10.1021/np0501278,2005,Journal of Natural Products,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,CC(=O)OCC(=O)c1ccc(C)cc1O,1.44642,63.6,208.0735589,3,1,4,BIOFACQUIM
FQNP374,3' 4' 4a' 9a'-tetrahydro-6 7'-dimethylspiro[benzofuran-3(2H) 2'-pyrano[2 3-b]benzofuran]-2 4a'-diol,J Nat Prod 2005;68 (6):959-962,10.1021/np0501278,2005,Journal of Natural Products,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,Cc1ccc2c(c1)O[C@H](O)[C@]21CC[C@@]2(O)c3ccc(C)cc3O[C@H]2O1,2.62624,68.15,340.1310737,0,2,5,BIOFACQUIM
FQNP375,1'-Isovaleroyloxy-4-O-isobutyryleugenol,J Nat Prod 2002;65 (7):1030-1032,10.1021/np010615p,2002,Journal of Natural Products,Plant,Cosmos,Cosmos pringlei,Chihuahua,El Alamillo,C=CC(OC(=O)CC(C)C)c1ccc(OC(=O)C(C)C)c(OC)c1,4.073,61.83,334.1780239,8,0,5,BIOFACQUIM
FQNP376,Zaluzanin C isobutyrate,J Nat Prod 2002;65 (7):1030-1032,10.1021/np010615p,2002,Journal of Natural Products,Plant,Cosmos,Cosmos pringlei,Chihuahua,El Alamillo,C=C1C(=O)O[C@H]2C1CCC(=C)[C@@H]1C[C@H](OC(=O)C(C)C)C(=C)[C@H]21,3.1943,52.6,316.1674592,2,0,4,BIOFACQUIM
FQNP377,Zaluzanin C isovalerate,J Nat Prod 2002;65 (7):1030-1032,10.1021/np010615p,2002,Journal of Natural Products,Plant,Cosmos,Cosmos pringlei,Chihuahua,El Alamillo,C=C1C(=O)O[C@H]2C1CCC(=C)[C@@H]1C[C@H](OC(=O)CC(C)C)C(=C)[C@H]21,3.5844,52.6,330.1831093,3,0,4,BIOFACQUIM
FQNP378,1'-isobutiroyloxy-4-O-isobutyryleugenol,J Nat Prod 2002;65 (7):1030-1032,10.1021/np010615p,2002,Journal of Natural Products,Plant,Cosmos,Cosmos pringlei,Chihuahua,El Alamillo,C=CC(OC(=O)C(C)C)c1ccc(OC(=O)C(C)C)c(OC)c1,3.6829,61.83,320.1623739,7,0,5,BIOFACQUIM
FQNP379,Dehydrocostus lactone,J Nat Prod 2002;65 (7):1030-1032,10.1021/np010615p,2002,Journal of Natural Products,Plant,Cosmos,Cosmos pringlei,Chihuahua,El Alamillo,C=C1C(=O)O[C@H]2C1CCC(=C)[C@@H]1CCC(=C)[C@H]21,3.0166,26.3,230.1306798,0,0,2,BIOFACQUIM
FQNP38,Clavatol,J Nat Prod 2017 80 (1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal of Natural Products,Fungus,Malbranchea,Malbranchea flavorosea,Not specified,Not specified,CC(=O)c1cc(C)c(O)c(C)c1O,1.91724,57.53,180.0786442,1,2,3,BIOFACQUIM
FQNP380,Costunolide,J Nat Prod 2002;65 (7):1030-1032,10.1021/np010615p,2002,Journal of Natural Products,Plant,Cosmos,Cosmos pringlei,Chihuahua,El Alamillo,C=C1C(=O)O[C@@H]2C/C(C)=C\C=C/C(C)CC[C@@H]12,3.4067,26.3,232.1463299,0,0,2,BIOFACQUIM
FQNP381,15-isovaleroyloxycostunolide,J Nat Prod 2002;65 (7):1030-1032,10.1021/np010615p,2002,Journal of Natural Products,Plant,Cosmos,Cosmos pringlei,Chihuahua,El Alamillo,C=C1C(=O)O[C@@H]2C/C(COC(=O)CC(C)C)=C\C=C/C(C)CC[C@@H]12,3.9761,52.6,332.1987594,4,0,4,BIOFACQUIM
FQNP382,15-isobutiroyloxycostunolide,J Nat Prod 2002;65 (7):1030-1032,10.1021/np010615p,2002,Journal of Natural Products,Plant,Cosmos,Cosmos pringlei,Chihuahua,El Alamillo,C=C1C(=O)O[C@@H]2C/C(COC(=O)C(C)C)=C\C=C/C(C)CC[C@@H]12,3.586,52.6,318.1831093,3,0,4,BIOFACQUIM
FQNP384,4-(1' 5'-dimethylhex-4'-enyl)-2-methylphenol,J Nat Prod 2001;64 (7):911-914,10.1021/np010076o,2001,Journal of Natural Products,Plant,Iostephane,Iostephane heterophylla,San Luis Potosi,San Luis Potosi,CC(C)=CCC[C@@H](C)c1ccc(O)c(C)c1,4.55052,20.23,218.1670653,4,1,1,BIOFACQUIM
FQNP385,2'-methoxykobusin,J Nat Prod 2003;66 (2):221-224,10.1021/np020346i,2003,Journal of Natural Products,Plant,Leucophyllum,Leucophyllum ambiguum,San Luis Potosi,San Luis Potosi,COc1ccc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4C)OCO5)OC[C@H]23)cc1OC,3.81612,55.38,384.1572885,4,0,6,BIOFACQUIM
FQNP386,2'-methoxy4''-hydroxydemethoxykobusin,J Nat Prod 2003;66 (2):221-224,10.1021/np020346i,2003,Journal of Natural Products,Plant,Leucophyllum,Leucophyllum ambiguum,San Luis Potosi,San Luis Potosi,COc1ccc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]23)cc1OC,3.5077,55.38,370.1416384,4,0,6,BIOFACQUIM
FQNP387,Kobusin,J Nat Prod 2003;66 (2):221-224,10.1021/np020346i,2003,Journal of Natural Products,Plant,Leucophyllum,Leucophyllum ambiguum,San Luis Potosi,San Luis Potosi,COc1cc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4C)OCO5)OC[C@H]23)ccc1O,3.51312,66.38,370.1416384,3,1,6,BIOFACQUIM
FQNP388,2' 2''-dimethoxysesamin,J Nat Prod 2003;66 (2):221-224,10.1021/np020346i,2003,Journal of Natural Products,Plant,Leucophyllum,Leucophyllum ambiguum,San Luis Potosi,San Luis Potosi,COc1c([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4OC)OCO5)OC[C@H]23)ccc2c1OCO2,3.2364,73.84,414.1314677,4,0,8,BIOFACQUIM
FQNP389,Lecanorin,J Nat Prod 2000;63 (10):1396-1399,10.1021/np0001326,2000,Journal of Natural Products,Fungus,Parmotrema,Parmotrema tinctorum,Veracruz,Los Tuxtlas,Cc1cc(O)cc(OC(=O)c2c(C)cc(O)cc2O)c1,2.63944,86.99,274.0841235,2,3,5,BIOFACQUIM
FQNP39,Pestalotin 4'-O-Methyl-b-mannopyranoside,J Nat Prod 2015 78 (4):730-735,10.1021/np500897y,2015,Journal of Natural Products,Fungus,Xylaria,Xylaria feejeensis,Michoacan,Huetamo,CCCC[C@H](O[C@@H]1O[C@H](CO)[C@@H](OC)[C@H](O)[C@@H]1O)[C@@H]1CC(OC)=CC(=O)O1,-0.1384,123.91,390.1889825,9,3,9,BIOFACQUIM
FQNP390,Gyrophoric acid,J Nat Prod 2000;63 (10):1396-1399,10.1021/np0001326,2000,Journal of Natural Products,Fungus,Parmotrema,Parmotrema tinctorum,Veracruz,Los Tuxtlas,Cc1cc(OC(=O)c2c(C)cc(OC(=O)c3c(C)cc(O)cc3O)cc2O)cc(O)c1C(=O)O,3.57086,170.82,468.1056468,5,5,9,BIOFACQUIM
FQNP391,Methyl haematommate,J Nat Prod 2000;63 (10):1396-1399,10.1021/np0001326,2000,Journal of Natural Products,Fungus,Parmotrema,Parmotrema tinctorum,Veracruz,Los Tuxtlas,COC(=O)c1c(C)cc(O)c(C=O)c1O,1.00532,83.83,210.0528234,2,2,5,BIOFACQUIM
FQNP392,Lichexanthone,J Nat Prod 2000;63 (10):1396-1399,10.1021/np0001326,2000,Journal of Natural Products,Fungus,Parmotrema,Parmotrema tinctorum,Veracruz,Los Tuxtlas,COc1cc(C)c2c(=O)c3c(O)cc(OC)cc3oc2c1,2.97742,68.9,286.0841235,2,1,5,BIOFACQUIM
FQNP393,Methyl orsellinate,J Nat Prod 2000;63 (10):1396-1399,10.1021/np0001326,2000,Journal of Natural Products,Fungus,Parmotrema,Parmotrema tinctorum,Veracruz,Los Tuxtlas,COC(=O)c1c(C)cc(O)cc1O,1.19282,66.76,182.0579088,1,2,4,BIOFACQUIM
FQNP394,Orcinol,J Nat Prod 2000;63 (10):1396-1399,10.1021/np0001326,2000,Journal of Natural Products,Fungus,Parmotrema,Parmotrema tinctorum,Veracruz,Los Tuxtlas,Cc1cc(O)cc(O)c1,1.40622,40.46,124.0524295,0,2,2,BIOFACQUIM
FQNP395,Herbarumin III,J Nat Prod 2003;66 (4):511-514,10.1021/np020501t,2003,Journal of Natural Products,Fungus,Phoma,Phoma herbarum,Michoacan,Zea mays (maız cacahuacintle),CCC[C@@H]1C[C@@H](O)/C=C/CCCC(=O)O1,2.1894,46.53,212.1412445,2,1,3,BIOFACQUIM
FQNP396,Herbarumin I,J Nat Prod 2003;66 (4):511-514,10.1021/np020501t,2003,Journal of Natural Products,Fungus,Phoma,Phoma herbarum,Michoacan,Zea mays (maız cacahuacintle),CCC[C@H]1OC(=O)CCC/C=C/[C@H](O)[C@@H]1O,1.1602,66.76,228.1361591,2,2,4,BIOFACQUIM
FQNP397,Herbarumin II,J Nat Prod 2003;66 (4):511-514,10.1021/np020501t,2003,Journal of Natural Products,Fungus,Phoma,Phoma herbarum,Michoacan,Zea mays (maız cacahuacintle),CCC[C@H]1OC(=O)[C@H](O)CC/C=C/[C@H](O)[C@@H]1O,0.131,86.99,244.1310737,2,3,5,BIOFACQUIM
FQNP398,Falcarindiol,Phytochemistry 65 (2004) 331-335,10.1016/j.phytochem.2003.11.010,2004,Phytochemistry,Plant,Angelica,Angelica dahurica,Not specified,Not specified,C=C[C@@H](O)C#CC#C[C@@H](O)/C=C\CCCCCCC,2.8177,40.46,260.17763,8,2,2,BIOFACQUIM
FQNP40,3S 4R-(+)-4-hydroxymellein,J Nat Prod 2015 78 (4):730-735,10.1021/np500897y,2015,Journal of Natural Products,Fungus,Xylaria,Xylaria feejeensis,Michoacan,Huetamo,C[C@@H]1OC(=O)c2c(O)cccc2[C@H]1O,0.9845,66.76,194.0579088,0,2,4,BIOFACQUIM
FQNP400,Gymnopusin,Phytochemistry 2002;61:141-148,10.1016/S0031-9422(02)00220-0,2002,Phytochemistry,Plant,Maxillaria,Maxillaria densa,Veracruz,Catemaco,COc1c(O)cc2cc(OC)c3cc(O)ccc3c2c1OC,3.43,68.15,300.0997736,3,2,5,BIOFACQUIM
FQNP402,Dimer hofmeisterin,Phytochemistry 2008;69:1339-1347,10.1016/j.phytochem.2008.01.011,2008,Phytochemistry,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,Cc1ccc2c(c1)O[C@H]1O[C@]3(CC[C@@]21O)c1ccc(C)cc1O[C@@H]3O,2.62624,68.15,340.1310737,0,2,5,BIOFACQUIM
FQNP403,Hofmeisterin II,Phytochemistry 2008;69:1339-1347,10.1016/j.phytochem.2008.01.011,2008,Phytochemistry,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,Cc1ccc(C(=O)CCC(=O)c2ccc(C)cc2O)c(O)c1,3.56044,74.6,298.1205091,5,2,4,BIOFACQUIM
FQNP404,Hofmeisterin III,Phytochemistry 2008;69:1339-1347,10.1016/j.phytochem.2008.01.011,2008,Phytochemistry,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,C/C=C(/C)C(=O)Oc1cc(C)ccc1C(C)C,3.99002,26.3,232.1463299,3,0,2,BIOFACQUIM
FQNP405,Hofmeisterin IV,Phytochemistry 2008;69:1339-1347,10.1016/j.phytochem.2008.01.011,2008,Phytochemistry,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,C/C=C(/C)C(=O)OCC(O)(COC(=O)/C(C)=C\C)c1ccc(C)cc1O,2.90702,93.06,362.1729386,7,2,6,BIOFACQUIM
FQNP406,Thymol derivI,Phytochemistry 2008;69:1339-1347,10.1016/j.phytochem.2008.01.011,2008,Phytochemistry,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,C/C=C(/C)C(=O)OCC(O)(CO)c1ccc(C)cc1O,1.38992,86.99,280.1310737,5,3,5,BIOFACQUIM
FQNP407,Thymol derivII,Phytochemistry 2008;69:1339-1347,10.1016/j.phytochem.2008.01.011,2008,Phytochemistry,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,C/C=C(/C)C(=O)Oc1cc(C)ccc1C1(CO)CO1,2.08442,59.06,262.1205091,4,1,4,BIOFACQUIM
FQNP408,Thymol derivIII,Phytochemistry 2008;69:1339-1347,10.1016/j.phytochem.2008.01.011,2008,Phytochemistry,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,C/C=C(/C)C(=O)Oc1cc(C)ccc1C1(COC(C)=O)CO1,2.65522,65.13,304.1310737,5,0,5,BIOFACQUIM
FQNP409,Thymol derivIV,Phytochemistry 2008;69:1339-1347,10.1016/j.phytochem.2008.01.011,2008,Phytochemistry,Plant,Hofmeisteria,Hofmeisteria schaffneri,Estado de Mexico,Ozumba,C/C=C(/C)C(=O)OCC(O)(COC(C)=O)c1ccc(C)cc1O,1.96072,93.06,322.1416384,6,2,6,BIOFACQUIM
FQNP418,p-hydroxybenzoic acid,Phytochemistry 2001;58:751-758,10.1016/S0031-9422(01)00278-3,2001,Phytochemistry,Fungus,Guanomyces,Guanomyces polythrix,Morelos,Tepozotlan,O=C(O)Cc1ccc(O)cc1,1.0193,57.53,152.0473441,2,2,2,BIOFACQUIM
FQNP419,8-hydroxy-6-methyl-9-oxo-9H-xanthene-1-carboxylic acid methyl ester,Phytochemistry 2001;58:751-758,10.1016/S0031-9422(01)00278-3,2001,Phytochemistry,Fungus,Guanomyces,Guanomyces polythrix,Morelos,Tepozotlan,COC(=O)c1cccc2oc3cc(C)cc(O)c3c(=O)c12,2.74682,76.74,284.0684735,1,1,5,BIOFACQUIM
FQNP42,3S-(+)-8-methoxymellein,J Nat Prod 2015 78 (4):730-735,10.1021/np500897y,2015,Journal of Natural Products,Fungus,Xylaria,Xylaria feejeensis,Michoacan,Huetamo,COc1cccc2c1C(=O)O[C@@H](C)C2,1.7966,35.53,192.0786442,1,0,3,BIOFACQUIM
FQNP425,Dehydroflourensic acid,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,C=C(C(=O)O)[C@@H]1CC(=O)C2=CCC[C@H](C)[C@@]2(C)C1,2.9689,54.37,248.1412445,2,1,2,BIOFACQUIM
FQNP426,Flourensadiol,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,C[C@@H]1CC[C@H]2[C@@H]1C1[C@@H](CC[C@]2(C)O)[C@@]1(C)CO,2.4381,40.46,238.1932801,1,2,2,BIOFACQUIM
FQNP428,Tetracosan-4-olide,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,CCCCCCCCCCCCCCCCCCCCC1CCC(=O)O1,8.1238,26.3,366.3497807,19,0,2,BIOFACQUIM
FQNP429,Pentacosan-4-olide,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,CCCCCCCCCCCCCCCCCCCCCC1CCC(=O)O1,8.5139,26.3,380.3654308,20,0,2,BIOFACQUIM
FQNP430,Hexacosan-4-olide,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,CCCCCCCCCCCCCCCCCCCCCCC1CCC(=O)O1,8.904,26.3,394.3810808,21,0,2,BIOFACQUIM
FQNP431,Heptacosan-4-olide,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,CCCCCCCCCCCCCCCCCCCCCCCC1CCC(=O)O1,9.2941,26.3,408.3967309,22,0,2,BIOFACQUIM
FQNP432,Octacosan-4-olide,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,CCCCCCCCCCCCCCCCCCCCCCCCC1CCC(=O)O1,9.6842,26.3,422.412381,23,0,2,BIOFACQUIM
FQNP433,Nonacosan-4-olide,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,CCCCCCCCCCCCCCCCCCCCCCCCCC1CCC(=O)O1,10.0743,26.3,436.428031,24,0,2,BIOFACQUIM
FQNP434,Triacontan-4-olide,Phytochemistry 2003;64:285-291,10.1016/S0031-9422(03)00217-6,2003,Phytochemistry,Plant,Flourensia,Flourensia cernua,San Luis Potosi,San Luis Potosi,CCCCCCCCCCCCCCCCCCCCCCCCCCC1CCC(=O)O1,10.4644,26.3,450.4436811,25,0,2,BIOFACQUIM
FQNP435,1-hydroxy-2-oxoeremo-phil-1(10) 7(11) 8(9)-trien-12(8)-olide,Phytochemistry 2005;66:1012-1016,10.1016/j.phytochem.2005.03.005,2005,Phytochemistry,Fungus,Malbranchea,Malbranchea aurantiaca,Guerrero,Juxtlahuaca cave,CC1=C2C[C@@]3(C)C(=C(O)C(=O)C[C@@H]3C)C=C2OC1=O,2.5746,63.6,260.104859,0,1,4,BIOFACQUIM
FQNP436,Penicillic acid,Phytochemistry 2005;66:1012-1016,10.1016/j.phytochem.2005.03.005,2005,Phytochemistry,Fungus,Malbranchea,Malbranchea aurantiaca,Guerrero,Juxtlahuaca cave,C=C(C)C1(O)OC(=O)C=C1OC,0.3382,55.76,170.0579088,2,1,4,BIOFACQUIM
FQNP437,3'-hydroxybenzyl-2 6-dimethoxybenzoate,Planta Med 2005;71:320-325,10.1055/s-2005-864097,2005,Planta Medica,Plant,Brickellia,Brickellia veronicifolia,Estado de Mexico,Aculco,COc1cccc(OC)c1C(=O)OCc1cccc(O)c1,2.7664,64.99,288.0997736,5,1,5,BIOFACQUIM
FQNP438,2'-methoxybenzyl-2-hydroxybenzoate,Planta Med 2005;71:320-325,10.1055/s-2005-864097,2005,Planta Medica,Plant,Brickellia,Brickellia veronicifolia,Estado de Mexico,Aculco,COc1ccccc1COC(=O)c1ccccc1O,2.7578,55.76,258.0892089,4,1,4,BIOFACQUIM
FQNP439,benzyl 2 6-dimethoxybenzoate,Planta Med 2005;71:320-325,10.1055/s-2005-864097,2005,Planta Medica,Plant,Brickellia,Brickellia veronicifolia,Estado de Mexico,Aculco,COc1cccc(OC)c1C(=O)OCc1ccccc1,3.0608,44.76,272.104859,5,0,4,BIOFACQUIM
